"","FishID","Species","temp_bin","rate","rate_final","rep","mass","vol","trial","Method","lograte"
"245","Masu5","Masu",20,-0.000792998055015279,4.38235767245286,43,3.8,350,3,"Intermittent",1.47758686094883
"246","Masu5","Masu",20,-0.000724152542372876,4.00189562890274,44,3.8,350,3,"Intermittent",1.38676815608701
"247","Masu6","Masu",22,-0.00124776326757432,7.70677312325316,1,3.4,350,3,"Intermittent",2.04209956861157
"248","Masu6","Masu",22,-0.00118202973048068,7.30077186473361,2,3.4,350,3,"Intermittent",1.98798007745982
"249","Masu6","Masu",22,-0.00133468324534592,8.2436318094895,3,3.4,350,3,"Intermittent",2.10944100039688
"250","Masu6","Masu",22,-0.00115012503473187,7.10371344981446,4,3.4,350,3,"Intermittent",1.96061766842003
"251","Masu6","Masu",22,-0.00112702834120589,6.96105740156578,5,3.4,350,3,"Intermittent",1.94033138831914
"252","Masu6","Masu",22,-0.00116408724645734,7.18995063988356,6,3.4,350,3,"Intermittent",1.97268430660279
"253","Masu6","Masu",22,-0.00112604195609891,6.95496502296384,7,3.4,350,3,"Intermittent",1.93945579631371
"254","Masu6","Masu",22,-0.00113373159210892,7.00245983361393,8,3.4,350,3,"Intermittent",1.9462614921291
"255","Masu6","Masu",22,-0.00110285495971102,6.81175122174455,9,3.4,350,3,"Intermittent",1.91864924154408
"256","Masu6","Masu",22,-0.00107813976104473,6.65909852409982,10,3.4,350,3,"Intermittent",1.89598411864898
"257","Masu6","Masu",22,-0.00108240483467629,6.68544162594182,11,3.4,350,3,"Intermittent",1.89993227059206
"258","Masu6","Masu",22,-0.00114386635176438,7.0650568785447,13,3.4,350,3,"Intermittent",1.95516106685351
"259","Masu6","Masu",22,-0.00107127674353987,6.61670929833449,14,3.4,350,3,"Intermittent",1.88959816151756
"260","Masu6","Masu",22,-0.00109840928035566,6.7842926139614,15,3.4,350,3,"Intermittent",1.91461003051362
"261","Masu6","Masu",22,-0.00103298833009169,6.38022203880163,16,3.4,350,3,"Intermittent",1.85320289907112
"262","Masu6","Masu",22,-0.0010284731869964,6.35233439027187,17,3.4,350,3,"Intermittent",1.84882236586399
"263","Masu6","Masu",22,-0.00102428452347874,6.32646323325101,18,3.4,350,3,"Intermittent",1.84474134908379
"264","Masu6","Masu",22,-0.000997777160322301,6.16274128434362,19,3.4,350,3,"Intermittent",1.81852169224835
"265","Masu6","Masu",22,-0.000971026674076137,5.9975176928232,20,3.4,350,3,"Intermittent",1.79134566576041
"266","Masu6","Masu",22,-0.000975680744651293,6.02626342284622,21,3.4,350,3,"Intermittent",1.79612715413139
"267","Masu6","Masu",22,-0.00102170741872741,6.31054582155164,22,3.4,350,3,"Intermittent",1.84222217385042
"268","Masu6","Masu",22,-0.000986711586551824,6.09439509340832,23,3.4,350,3,"Intermittent",1.80736951164348
"269","Masu6","Masu",22,-0.00103737149208114,6.40729450991294,24,3.4,350,3,"Intermittent",1.85743710849804
"270","Masu6","Masu",22,-0.00104829119199777,6.47473971528033,25,3.4,350,3,"Intermittent",1.86790840836532
"271","Masu6","Masu",22,-0.00105427896637955,6.51172302763839,26,3.4,350,3,"Intermittent",1.87360409518489
"272","Masu6","Masu",22,-0.00108191858849681,6.68243834071558,27,3.4,350,3,"Intermittent",1.89948294200978
"273","Masu6","Masu",22,-0.00108007779938871,6.67106876093028,28,3.4,350,3,"Intermittent",1.89778008111396
"274","Masu6","Masu",21,-0.00103663517643789,6.40274667799872,29,3.4,350,3,"Intermittent",1.85672706673649
"275","Masu6","Masu",21,-0.00103016810225061,6.36280298448906,30,3.4,350,3,"Intermittent",1.85046900109474
"276","Masu6","Masu",21,-0.000990698805223659,6.11902203226378,31,3.4,350,3,"Intermittent",1.81140228510536
"277","Masu6","Masu",21,-0.000963642678521803,5.95191066145819,32,3.4,350,3,"Intermittent",1.78371228758249
"278","Masu6","Masu",21,-0.000925909974993058,5.7188557278983,33,3.4,350,3,"Intermittent",1.7437687378093
"279","Masu6","Masu",21,-0.000923346762989718,5.70302412434826,34,3.4,350,3,"Intermittent",1.74099658228088
"280","Masu6","Masu",21,-0.00080381355932203,4.96473080757724,35,3.4,350,3,"Intermittent",1.60235907801666
"281","Masu6","Masu",21,-0.000800590441789389,4.94482331693446,36,3.4,350,3,"Intermittent",1.59834123479722
"282","Masu6","Masu",21,-0.000766865796054453,4.73652403445397,37,3.4,350,3,"Intermittent",1.55530354062734
"283","Masu6","Masu",21,-0.000824736037788265,5.09395788045693,38,3.4,350,3,"Intermittent",1.62805510806154
"284","Masu6","Masu",21,-0.000758078632953607,4.68225038000757,39,3.4,350,3,"Intermittent",1.543778844787
"285","Masu6","Masu",21,-0.000735801611558757,4.54465701256879,40,3.4,350,3,"Intermittent",1.51395226000049
"286","Masu6","Masu",21,-0.000715004167824392,4.41620221303301,41,3.4,350,3,"Intermittent",1.48528009892121
"287","Masu6","Masu",20,-0.000714101139205331,4.41062468332704,42,3.4,350,3,"Intermittent",1.4840163309752
"288","Masu6","Masu",20,-0.00071131564323423,4.39342014938789,43,3.4,350,3,"Intermittent",1.4801080010732
"289","Masu6","Masu",20,-0.000696658794109469,4.3028925518526,44,3.4,350,3,"Intermittent",1.45928748302473
"290","Masu9","Masu",22,-0.00161303139761043,11.6805721895928,1,2.9,350,3,"Intermittent",2.45792696503516
"291","Masu9","Masu",22,-0.00114353292581273,8.2807556696784,2,2.9,350,3,"Intermittent",2.11393422868673
"292","Masu9","Masu",22,-0.00168016810225062,12.166734533539,3,2.9,350,3,"Intermittent",2.49870555000387
"293","Masu9","Masu",22,-0.00177979299805502,12.8881561928122,4,2.9,350,3,"Intermittent",2.55630876504489
"294","Masu9","Masu",22,-0.00115900944706863,8.39282703049698,5,2.9,350,3,"Intermittent",2.12737741610684
"295","Masu9","Masu",22,-0.00118651708808002,8.59202029299326,6,2.9,350,3,"Intermittent",2.15083389961117
"296","Masu9","Masu",22,-0.00122902195054182,8.89981412461317,7,2.9,350,3,"Intermittent",2.18603039164508
"297","Masu9","Masu",22,-0.00113608641289247,8.22683264508343,8,2.9,350,3,"Intermittent",2.10740108582399
"298","Masu9","Masu",22,-0.00112679216449014,8.15952946699754,9,2.9,350,3,"Intermittent",2.09918650395528
"299","Masu9","Masu",22,-0.00117789663795499,8.52959634381198,10,2.9,350,3,"Intermittent",2.1435420384392
"300","Masu9","Masu",22,-0.00127927896637955,9.26374423930017,11,2.9,350,3,"Intermittent",2.22610831242926
"301","Masu9","Masu",22,-0.00107436787996665,7.77990533768953,12,2.9,350,3,"Intermittent",2.05154417072419
"302","Masu9","Masu",22,-0.00108973325923866,7.89117187724545,13,2.9,350,3,"Intermittent",2.06574465072932
"303","Masu9","Masu",22,-0.00110635593220339,8.01154295733486,14,2.9,350,3,"Intermittent",2.08088337141046
"304","Masu9","Masu",22,-0.00110959294248402,8.03498337660841,15,2.9,350,3,"Intermittent",2.0838049303147
"305","Masu9","Masu",22,-0.00120732147818838,8.74267277308825,16,2.9,350,3,"Intermittent",2.16821595219515
"306","Masu9","Masu",22,-0.00118468324534593,8.57874074216021,17,2.9,350,3,"Intermittent",2.1492871360806
"307","Masu9","Masu",22,-0.00110905112531258,8.03105987295313,18,2.9,350,3,"Intermittent",2.08331650840866
"308","Masu9","Masu",22,-0.0012119199777716,8.77597225282882,19,2.9,350,3,"Intermittent",2.17201756125745
"309","Masu9","Masu",22,-0.00115467490969714,8.36143900125515,20,2.9,350,3,"Intermittent",2.1236305416208
"310","Masu9","Masu",22,-0.00104131703250902,7.54057161472051,21,2.9,350,3,"Intermittent",2.02029799011725
"311","Masu9","Masu",22,-0.0011293275909975,8.17788945205088,22,2.9,350,3,"Intermittent",2.10143410412681
"312","Masu9","Masu",22,-0.00133035565434843,9.63360991079895,23,2.9,350,3,"Intermittent",2.2652580165017
"313","Masu9","Masu",22,-0.00100382050569602,7.26904504124706,24,2.9,350,3,"Intermittent",1.9836249268304
"314","Masu9","Masu",22,-0.00103077243678799,7.46421419743027,25,2.9,350,3,"Intermittent",2.01012016053819
"315","Masu9","Masu",22,-0.00100127118644067,7.25058445353588,26,2.9,350,3,"Intermittent",1.98108207989824
"316","Masu9","Masu",22,-0.00104952070019449,7.59997748416701,27,2.9,350,3,"Intermittent",2.02814528467829
"317","Masu9","Masu",22,-0.00102387468741316,7.41426497781947,28,2.9,350,3,"Intermittent",2.00340584428673
"318","Masu9","Masu",21,-0.00101508057793831,7.35058349541534,29,2.9,350,3,"Intermittent",1.99477969720509
"319","Masu9","Masu",21,-0.000993463462072787,7.19404575983742,30,2.9,350,3,"Intermittent",1.97325370608687
"320","Masu9","Masu",21,-0.000879515143095289,6.3689027603452,31,2.9,350,3,"Intermittent",1.85142720362394
"321","Masu9","Masu",21,-0.000962343706585163,6.96869580630635,32,2.9,350,3,"Intermittent",1.94142809195663
"322","Masu9","Masu",21,-0.00104840233398165,7.59187897021197,33,2.9,350,3,"Intermittent",2.02707911942765
"323","Masu9","Masu",21,-0.000903146707418726,6.54002788130802,34,2.9,350,3,"Intermittent",1.87794142865696
"324","Masu9","Masu",21,-0.000936461517088071,6.78127305477569,35,2.9,350,3,"Intermittent",1.91416485051754
"325","Masu9","Masu",21,-0.00102628507918866,7.43171953895239,36,2.9,350,3,"Intermittent",2.00575726384474
"326","Masu9","Masu",21,-0.000893727424284513,6.47181927930165,37,2.9,350,3,"Intermittent",1.86745725589624
"327","Masu9","Masu",21,-0.000838823284245627,6.07423757557178,38,2.9,350,3,"Intermittent",1.80405647938709
"328","Masu9","Masu",21,-0.000897360377882741,6.49812687432329,39,2.9,350,3,"Intermittent",1.87151396219069
"329","Masu9","Masu",21,-0.0012349888858016,8.94302296614955,40,2.9,350,3,"Intermittent",2.19087367141951
"330","Masu9","Masu",21,-0.000894470686301729,6.47720152149528,41,2.9,350,3,"Intermittent",1.86828855311731
"331","Masu9","Masu",20,-0.00104196999166435,7.54529993963838,42,2.9,350,3,"Intermittent",2.02092484486086
"332","Masu9","Masu",20,-0.000912593776048902,6.60843768862998,43,2.9,350,3,"Intermittent",1.88834727019798
"333","Masu9","Masu",20,-0.000848221728257838,6.14229527359124,44,2.9,350,3,"Intermittent",1.81519849536508
"334","Masu9","Masu",18,-0.00124055987774381,8.98336463193792,45,2.9,350,3,"Intermittent",2.19537449275555
"335","Masu7","Masu",22,-0.00197472214504029,5.40380046446835,1,29.6,1350,3,"Intermittent",1.68710249574275
"336","Masu7","Masu",22,-0.00169060155598777,4.62630831199356,2,29.6,1350,3,"Intermittent",1.53175920923075
"337","Masu7","Masu",22,-0.00292770908585718,8.01163634981189,3,29.6,1350,3,"Intermittent",2.08089502858227
"338","Masu7","Masu",22,-0.00144041400388996,3.94167345659076,5,29.6,1350,3,"Intermittent",1.37160536831071
"339","Masu7","Masu",22,-0.00192059599888858,5.25568499695862,6,29.6,1350,3,"Intermittent",1.65931034730081
"340","Masu7","Masu",22,-0.00102638927479855,2.80870038036091,8,29.6,1350,3,"Intermittent",1.03272187826822
"341","Masu7","Masu",22,-0.00217678521811614,5.95674333335836,9,29.6,1350,3,"Intermittent",1.78452391115767
"342","Masu7","Masu",22,-0.00171107946651848,4.68234583743232,10,29.6,1350,3,"Intermittent",1.54379923166168
"343","Masu7","Masu",22,-0.00156494859683245,4.28246068727799,11,29.6,1350,3,"Intermittent",1.45452777132064
"344","Masu7","Masu",22,-0.00154655459849958,4.23212575940762,12,29.6,1350,3,"Intermittent",1.44270441042063
"345","Masu7","Masu",22,-0.00125045151430951,3.42184367091455,13,29.6,1350,3,"Intermittent",1.2301794908831
"346","Masu7","Masu",22,-0.00187670880800222,5.13558829216825,14,29.6,1350,3,"Intermittent",1.63619440199239
"347","Masu7","Masu",22,-0.00125981522645179,3.44746734265523,15,29.6,1350,3,"Intermittent",1.2376398578791
"348","Masu7","Masu",22,-0.00141398999722144,3.86936451942354,16,29.6,1350,3,"Intermittent",1.35309028669096
"349","Masu7","Masu",22,-0.00186923450958599,5.11513497555626,17,29.6,1350,3,"Intermittent",1.63220378723847
"350","Masu7","Masu",22,-0.00142323562100583,3.89466504396867,18,29.6,1350,3,"Intermittent",1.35960767921112
"351","Masu7","Masu",22,-0.00145955821061405,3.99406131958574,19,29.6,1350,3,"Intermittent",1.38480858780159
"352","Masu7","Masu",22,-0.00137784106696305,3.7704434602705,20,29.6,1350,3,"Intermittent",1.32719262326117
"353","Masu7","Masu",22,-0.00145379966657405,3.97830314163844,21,29.6,1350,3,"Intermittent",1.38085538206291
"354","Masu7","Masu",22,-0.00118137677132537,3.2328215701809,22,29.6,1350,3,"Intermittent",1.17335530705042
"355","Masu7","Masu",22,-0.00118205751597666,3.23468441871991,23,29.6,1350,3,"Intermittent",1.17393137102121
"356","Masu7","Masu",22,-0.00171477493748263,4.69245844378693,24,29.6,1350,3,"Intermittent",1.54595663356013
"357","Masu7","Masu",22,-0.00143905946096137,3.93796676817133,25,29.6,1350,3,"Intermittent",1.37066454142341
"358","Masu7","Masu",22,-0.00126396221172549,3.45881551181636,26,29.6,1350,3,"Intermittent",1.2409261928334
"359","Masu7","Masu",22,-0.00123454431786608,3.37831384280919,27,29.6,1350,3,"Intermittent",1.21737672194714
"360","Masu7","Masu",22,-0.00127266601833842,3.48263336099365,28,29.6,1350,3,"Intermittent",1.24778872055272
"361","Masu7","Masu",21,-0.00127969574881912,3.50187012345772,29,29.6,1350,3,"Intermittent",1.25329714678466
"362","Masu7","Masu",21,-0.00140212559044179,3.83689773060085,30,29.6,1350,3,"Intermittent",1.34466415743055
"363","Masu7","Masu",21,-0.00136242011669908,3.72824423826438,31,29.6,1350,3,"Intermittent",1.31593740923326
"364","Masu7","Masu",21,-0.00130063212003334,3.5591622203615,32,29.6,1350,3,"Intermittent",1.26952518581004
"365","Masu7","Masu",21,-0.00131779661016948,3.60613261566649,33,29.6,1350,3,"Intermittent",1.28263590049604
"366","Masu7","Masu",21,-0.00136449013614893,3.73390881851566,34,29.6,1350,3,"Intermittent",1.31745562557008
"367","Masu7","Masu",21,-0.00130062517365935,3.55914321170295,35,29.6,1350,3,"Intermittent",1.2695198450281
"368","Masu7","Masu",21,-0.00138823978883023,3.79889942213677,36,29.6,1350,3,"Intermittent",1.33471139902922
"369","Masu7","Masu",21,-0.00130453598221728,3.56984508647297,37,29.6,1350,3,"Intermittent",1.27252220170521
"370","Masu7","Masu",21,-0.00146030147263128,3.99609524605181,38,29.6,1350,3,"Intermittent",1.38531769585055
"371","Masu7","Masu",21,-0.00134160878021672,3.67129429721467,39,29.6,1350,3,"Intermittent",1.30054426943398
"372","Masu7","Masu",21,-0.00125216726868574,3.42653880957922,40,29.6,1350,3,"Intermittent",1.23155065828318
"373","Masu7","Masu",21,-0.00136883856626841,3.74580823877503,41,29.6,1350,3,"Intermittent",1.32063741178128
"374","Masu7","Masu",20,-0.0012499027507641,3.42034198688825,42,29.6,1350,3,"Intermittent",1.22974054224139
"375","Masu7","Masu",20,-0.0011834606835232,3.2385241677493,43,29.6,1350,3,"Intermittent",1.1751177222498
"376","Masu7","Masu",20,-0.00129815921089191,3.55239513791366,44,29.6,1350,3,"Intermittent",1.26762206272479
"377","Masu7","Masu",18,-0.00106647679911085,2.9183993489182,45,29.6,1350,3,"Intermittent",1.07103529780239
"378","Masu14","Masu",10,0.002663715,1.849802083,NA,25.3,2340,1,"Static",0.615078651205072
"379","Masu15","Masu",10,0.002400517,1.667025694,NA,26.1,2340,1,"Static",0.511041016967209
"380","Masu14","Masu",11,0.0032652,2.2675,NA,25.3,2340,2,"Static",0.818677903007155
"381","Masu15","Masu",10,0.002408646,1.672670833,NA,26.1,2340,2,"Static",0.51442165010602
"382","Masu14","Masu",12,0.003317536,2.303844444,NA,25.3,2340,3,"Static",0.834579224929362
"383","Masu15","Masu",11,0.003004589,2.086520139,NA,26.1,2340,3,"Static",0.735497673051775
"384","Masu14","Masu",14,0.003886404,2.698891667,NA,25.3,2340,4,"Static",0.992841195030975
"385","Masu15","Masu",14,0.003280497,2.278122917,NA,26.1,2340,4,"Static",0.823351821866045
"386","Masu14","Masu",18,0.006452111,4.480632639,NA,25.3,2340,5,"Static",1.49976425051963
"387","Masu15","Masu",18,0.005278897,3.665900694,NA,26.1,2340,5,"Static",1.29907406067091
"388","Masu14","Masu",20,0.006354864,4.4131,NA,25.3,2340,6,"Static",1.48457739035245
"389","Masu15","Masu",20,0.00641931,4.457854167,NA,26.1,2340,6,"Static",1.49466752177719
"390","Masu15","Masu",20,0.006544209,4.544589583,NA,26.1,2340,7,"Static",1.51393742278201
"391","Masu14","Masu",21,0.008213123,5.703557639,NA,25.3,2340,7,"Static",1.74109012733464
"392","Masu14","Masu",20,0.007537104,5.2341,NA,25.3,2340,8,"Static",1.65519490977183
"393","Masu15","Masu",19,0.006455172,4.482758333,NA,26.1,2340,8,"Static",1.50023855629218
"394","Masu16","Masu",14,0.004631109,3.216047917,NA,13,1370,1,"Static",1.1681532507704
"395","Masu17","Masu",14,0.005024936,3.489538889,NA,13.5,1370,1,"Static",1.24976960398956
"396","Masu18","Masu",14,0.004053089,2.814645139,NA,34.5,3690,1,"Static",1.03483619289933
"397","Masu16","Masu",15,0.00472395,3.280520833,NA,13,1370,2,"Static",1.18800220033895
"398","Masu17","Masu",15,0.005311831,3.688771528,NA,13.5,1370,2,"Static",1.30529348338133
"399","Masu18","Masu",15,0.003715975,2.580538194,NA,34.5,3690,2,"Static",0.947997979504668
"400","Masu16","Masu",18,0.007058318,4.901609722,NA,13,1370,3,"Static",1.58956366586132
"401","Masu17","Masu",18,0.006830884,4.743669444,NA,13.5,1370,3,"Static",1.55681098051564
"402","Masu18","Masu",17,0.004770783,3.31304375,NA,34.5,3690,3,"Static",1.19786732878444
"403","Masu16","Masu",21,0.009001762,6.251223611,NA,13,1370,4,"Static",1.83277722234635
"404","Masu17","Masu",21,0.009243783,6.41929375,NA,13.5,1370,4,"Static",1.85930810386241
"405","Masu18","Masu",19,0.00590997,4.104145833,NA,34.5,3690,4,"Static",1.41199764159386
"406","Masu16","Masu",22,0.009760531,6.778146528,NA,13,1370,5,"Static",1.91370369112764
"407","Masu17","Masu",22,0.009904593,6.878189583,NA,13.5,1370,5,"Static",1.92835547531151
"408","Masu18","Masu",21,0.00656248,4.557277778,NA,34.5,3690,5,"Static",1.5167254667549
"409","Masu16","Masu",23,0.011381538,7.903845833,NA,13,1370,6,"Static",2.06734945532113
"410","Masu17","Masu",23,0.010729263,7.450877083,NA,13.5,1370,6,"Static",2.00833175472367
"411","Masu18","Masu",22,0.007488432,5.2003,NA,34.5,3690,6,"Static",1.64871631623094
"412","Masu19","Masu",14,0.006173313,4.287022917,NA,13.1,2340,1,"Static",1.45559253329784
"413","Masu19","Masu",15,0.006405317,4.448136806,NA,13.1,2340,2,"Static",1.49248531321991
"414","Masu19","Masu",16,0.006974656,4.843511111,NA,13.1,2340,3,"Static",1.57763989388394
"415","Masu19","Masu",18,0.008178321,5.679389583,NA,13.1,2340,4,"Static",1.73684375917629
"416","Masu19","Masu",18,0.00745942,5.180152778,NA,13.1,2340,5,"Static",1.64483454965885
